walker	cdf_0	cdf_1	model1_0	model2_0	log_l	log_p
11	1.744424495e+00	-6.517935331e-01	4.594659923e+00	1.459763485e+00	-2.165888940e+00	-6.790678706e+00
12	2.351711124e+00	-6.798890641e-01	4.712504171e+00	1.225185823e+00	-1.256968251e+00	-8.053150067e+00
13	1.112188156e+00	-3.481475100e-01	4.457769443e+00	1.194698238e+00	-2.959942726e+00	-5.735837483e+00
14	1.569554523e+00	-7.514849551e-01	5.020496646e+00	8.042941068e-01	-4.195343121e+00	-6.570868411e+00
15	7.479330403e-01	-5.864035989e-01	4.853141947e+00	1.143834022e+00	-4.020299416e+00	-5.508389398e+00
16	1.367878212e+00	-5.576907775e-01	4.452025467e+00	7.912186224e-01	-4.364868561e+00	-6.147807795e+00
17	2.898396430e+00	-9.887998158e-01	4.538538751e+00	8.051670275e-01	-3.190987047e+00	-9.745966362e+00
18	8.299026107e-01	-3.260806528e-01	4.801101355e+00	1.507805863e+00	-3.050073109e+00	-5.454286359e+00
19	1.181937824e+00	-4.731981984e-01	4.903445349e+00	1.326733884e+00	-2.464757477e+00	-5.867199669e+00
20	1.263367736e+00	-4.967413937e-01	4.651742824e+00	1.445550673e+00	-2.392258967e+00	-5.978177915e+00
21	1.609050390e+00	-6.515415256e-01	4.760109321e+00	1.205003465e+00	-2.122884740e+00	-6.563527650e+00
22	1.836904953e+00	-4.429578535e-01	4.893865610e+00	1.854533054e+00	-3.772467320e+00	-6.841968625e+00
23	6.430054641e-01	-2.710773474e-01	4.293085185e+00	1.142716534e+00	-4.647525683e+00	-5.300222369e+00
24	3.081383318e-01	-4.838240956e-02	4.333546314e+00	1.309664244e+00	-6.705956337e+00	-5.105397936e+00
25	2.159108350e+00	-3.870187839e-01	4.600880629e+00	1.274671716e+00	-2.686817998e+00	-7.462519095e+00
26	1.556693464e+00	-5.763084682e-01	4.158241869e+00	1.460765931e+00	-4.360357859e+00	-6.434465887e+00
27	9.232775435e-01	-3.420844794e-01	4.969521628e+00	1.395537923e+00	-3.006755601e+00	-5.541484498e+00
28	3.633229933e-01	-4.400047127e-01	5.094017262e+00	1.915376399e+00	-8.119068132e+00	-5.219556764e+00
29	7.706113377e-01	-5.476864800e-01	5.233360033e+00	1.267256783e+00	-5.032777284e+00	-5.503654048e+00
30	9.969514714e-01	-4.890312124e-01	4.420317258e+00	1.532943385e+00	-3.842799963e+00	-5.673284773e+00
31	4.420708675e-01	-2.517821220e-01	4.371328741e+00	7.876449927e-01	-6.179209576e+00	-5.186163336e+00
32	4.124694981e-02	-3.331147865e-01	4.741577738e+00	1.220623766e+00	-5.185872567e+00	-5.113086277e+00
33	2.567405993e+00	-1.038549125e+00	4.827120481e+00	8.402346632e-01	-3.115932950e+00	-8.891831801e+00
34	2.377440068e+00	-1.093040822e+00	4.814276042e+00	1.009833448e+00	-2.878233143e+00	-8.480232650e+00
35	1.338517778e+00	-4.437756270e-01	4.619672737e+00	9.009320144e-01	-3.188279581e+00	-6.051036215e+00
36	2.127089349e+00	-6.320198926e-01	5.011852183e+00	1.738133352e+00	-3.012130740e+00	-7.518732013e+00
37	5.882718156e-01	-4.149023882e-01	4.548148336e+00	1.593557782e+00	-4.480570339e+00	-5.315856752e+00
38	1.603462912e+00	-4.105792015e-01	4.589255725e+00	1.481936628e+00	-2.158011566e+00	-6.426587187e+00
39	9.891888359e-01	-6.009936405e-01	4.798907384e+00	9.095718364e-01	-3.977157830e+00	-5.726596846e+00
40	2.362793927e+00	-8.133193230e-01	4.260377026e+00	1.756119826e+00	-4.360285062e+00	-8.178894624e+00
41	1.920567608e+00	-8.292329974e-01	4.308923778e+00	1.060737199e+00	-3.809792016e+00	-7.244856541e+00
42	8.179203732e-02	-1.525987650e-01	4.186133668e+00	2.026007704e+00	-9.910928587e+00	-5.071741052e+00
43	9.295470492e-01	-3.822287801e-01	4.825762625e+00	9.014497628e-01	-3.638231524e+00	-5.561831170e+00
44	1.512809267e+00	-3.991044927e-01	4.408216101e+00	1.253678266e+00	-2.660945556e+00	-6.280691029e+00
45	6.946747827e-01	-3.341164960e-01	4.629175374e+00	1.037657891e+00	-3.550125120e+00	-5.353856335e+00
46	1.302099384e+00	-3.544464829e-01	4.902364079e+00	1.408575662e+00	-2.444685734e+00	-5.967300449e+00
47	1.604025237e+00	-4.213050021e-01	4.464930103e+00	1.174024892e+00	-2.455594976e+00	-6.431950324e+00
48	1.159731230e+00	-4.016594342e-01	4.452645989e+00	1.178476659e+00	-2.890503169e+00	-5.809906304e+00
49	1.175707049e+00	-2.711732575e-01	4.986932773e+00	9.338551264e-01	-4.224799074e+00	-5.784663891e+00
0	2.424623579e+00	-1.407115138e+00	4.748636735e+00	1.251955104e+00	-4.009892284e+00	-8.986139147e+00
1	1.076290993e+00	-7.888200945e-01	5.202304692e+00	7.234649688e-01	-6.454262946e+00	-5.947072613e+00
2	1.209284685e+00	-8.430592212e-01	5.244648913e+00	1.155851143e+00	-5.204918613e+00	-6.143312041e+00
3	1.922651962e+00	-6.976857452e-01	5.291117873e+00	1.596451354e+00	-4.332662300e+00	-7.148430875e+00
4	2.809036340e-01	-4.950809991e-02	4.753836938e+00	9.784553415e-01	-6.501544173e+00	-5.097431843e+00
5	1.436823851e-01	-1.826670395e-01	5.040244260e+00	8.635840156e-01	-6.119392900e+00	-5.083758829e+00
6	1.648747831e+00	-5.802169564e-01	4.600895902e+00	1.628031443e+00	-2.575520801e+00	-6.584263454e+00
7	9.234290349e-01	-3.374522652e-01	5.021645065e+00	1.376211364e+00	-3.168540062e+00	-5.540050498e+00
8	-4.922109094e-02	-3.291796555e-01	5.071603681e+00	7.728204355e-01	-7.349966669e+00	-5.112143872e+00
9	1.706782398e+00	-5.361426848e-01	4.861502802e+00	1.527412671e+00	-2.033077503e+00	-6.657030458e+00
10	1.915073172e+00	-9.363985312e-01	4.960645374e+00	1.896857159e+00	-5.932687278e+00	-7.328926623e+00
11	1.751030355e+00	-6.584480091e-01	4.583944019e+00	1.444798883e+00	-2.173900711e+00	-6.806583433e+00
12	2.351711124e+00	-6.798890641e-01	4.712504171e+00	1.225185823e+00	-1.256968251e+00	-8.053150067e+00
13	9.420257395e-01	-3.228369831e-01	4.455292047e+00	1.201850660e+00	-3.208194541e+00	-5.552570997e+00
14	1.590732676e+00	-7.650557671e-01	5.020459004e+00	7.855482885e-01	-4.309214364e+00	-6.614623278e+00
15	7.479330403e-01	-5.864035989e-01	4.853141947e+00	1.143834022e+00	-4.020299416e+00	-5.508389398e+00
16	1.186360487e+00	-4.677430492e-01	4.684664111e+00	1.030135820e+00	-2.750420858e+00	-5.869870273e+00
17	2.737619438e+00	-9.408318836e-01	4.662543970e+00	9.355498458e-01	-2.267361321e+00	-9.246615302e+00
18	8.299026107e-01	-3.260806528e-01	4.801101355e+00	1.507805863e+00	-3.050073109e+00	-5.454286359e+00
19	1.326671235e+00	-4.909722952e-01	4.923983474e+00	1.340197373e+00	-2.303661624e+00	-6.057308072e+00
20	1.263367736e+00	-4.967413937e-01	4.651742824e+00	1.445550673e+00	-2.392258967e+00	-5.978177915e+00
21	1.609050390e+00	-6.515415256e-01	4.760109321e+00	1.205003465e+00	-2.122884740e+00	-6.563527650e+00
22	1.836904953e+00	-4.429578535e-01	4.893865610e+00	1.854533054e+00	-3.772467320e+00	-6.841968625e+00
23	8.310693923e-01	-3.451438695e-01	4.384002689e+00	1.154842186e+00	-3.747299976e+00	-5.461653204e+00
24	3.081383318e-01	-4.838240956e-02	4.333546314e+00	1.309664244e+00	-6.705956337e+00	-5.105397936e+00
25	2.159108350e+00	-3.870187839e-01	4.600880629e+00	1.274671716e+00	-2.686817998e+00	-7.462519095e+00
26	1.556693464e+00	-5.763084682e-01	4.158241869e+00	1.460765931e+00	-4.360357859e+00	-6.434465887e+00
27	9.727457590e-01	-3.543367495e-01	4.962701634e+00	1.403864111e+00	-2.911634225e+00	-5.592647313e+00
28	3.633229933e-01	-4.400047127e-01	5.094017262e+00	1.915376399e+00	-8.119068132e+00	-5.219556764e+00
29	7.706113377e-01	-5.476864800e-01	5.233360033e+00	1.267256783e+00	-5.032777284e+00	-5.503654048e+00
30	8.267027244e-01	-5.080244601e-01	4.407805960e+00	1.633599067e+00	-4.914549943e+00	-5.527516015e+00
31	4.941779711e-01	-2.687660462e-01	4.424517312e+00	8.392176217e-01	-5.487157473e+00	-5.214976419e+00
32	4.124694981e-02	-3.331147865e-01	4.741577738e+00	1.220623766e+00	-5.185872567e+00	-5.113086277e+00
33	2.435415765e+00	-9.865980769e-01	4.803008866e+00	8.632452001e-01	-3.002240594e+00	-8.509065749e+00
34	2.377440068e+00	-1.093040822e+00	4.814276042e+00	1.009833448e+00	-2.878233143e+00	-8.480232650e+00
35	1.517372979e+00	-4.828610352e-01	4.556717283e+00	9.065226455e-01	-3.103271097e+00	-6.324540660e+00
36	1.727329649e+00	-4.975180591e-01	4.958798287e+00	1.578441854e+00	-2.397267071e+00	-6.672348860e+00
37	5.201588611e-01	-4.133719622e-01	4.529289454e+00	1.579321577e+00	-4.714842873e+00	-5.277473701e+00
38	1.658319458e+00	-4.259181097e-01	4.600084930e+00	1.489232304e+00	-2.085028615e+00	-6.522467722e+00
39	1.146103847e+00	-7.431839013e-01	4.889339403e+00	8.413284898e-01	-4.540567983e+00	-5.989691061e+00
40	2.268440061e+00	-7.862141610e-01	4.281237376e+00	1.715481445e+00	-4.039264735e+00	-7.938729399e+00
41	1.920567608e+00	-8.292329974e-01	4.308923778e+00	1.060737199e+00	-3.809792016e+00	-7.244856541e+00
42	-1.682833155e-01	-8.075711401e-02	4.190862832e+00	2.121846676e+00	-1.177163134e+01	-5.074173384e+00
43	9.295470492e-01	-3.822287801e-01	4.825762625e+00	9.014497628e-01	-3.638231524e+00	-5.561831170e+00
44	1.512809267e+00	-3.991044927e-01	4.408216101e+00	1.253678266e+00	-2.660945556e+00	-6.280691029e+00
45	6.946747827e-01	-3.341164960e-01	4.629175374e+00	1.037657891e+00	-3.550125120e+00	-5.353856335e+00
46	1.762245893e+00	-1.871450534e-01	4.615797648e+00	1.530925335e+00	-6.133198894e+00	-6.627019820e+00
47	1.604025237e+00	-4.213050021e-01	4.464930103e+00	1.174024892e+00	-2.455594976e+00	-6.431950324e+00
48	1.106716022e+00	-4.636249319e-01	4.560285617e+00	1.094884276e+00	-2.897516586e+00	-5.776637107e+00
49	1.175707049e+00	-2.711732575e-01	4.986932773e+00	9.338551264e-01	-4.224799074e+00	-5.784663891e+00
0	2.149222408e+00	-1.218325536e+00	4.762843740e+00	1.187390127e+00	-3.641902503e+00	-8.108489926e+00
1	1.299889607e+00	-6.992101204e-01	5.081442093e+00	1.008578438e+00	-3.862351221e+00	-6.146056782e+00
2	1.209284685e+00	-8.430592212e-01	5.244648913e+00	1.155851143e+00	-5.204918613e+00	-6.143312041e+00
3	1.704820384e+00	-6.346226446e-01	5.260398857e+00	1.506713086e+00	-3.931892389e+00	-6.711332113e+00
4	2.795894450e-01	-4.845444662e-02	4.753631117e+00	9.786636292e-01	-6.522448103e+00	-5.097011937e+00
5	1.652042616e-01	-1.725125525e-01	4.965504788e+00	9.025302375e-01	-5.702670278e+00	-5.085279406e+00
6	2.156220664e+00	-6.582247756e-01	4.556483976e+00	1.756646196e+00	-2.805177719e+00	-7.598026595e+00
7	9.155983971e-01	-3.341030322e-01	5.012597551e+00	1.374148236e+00	-3.148788564e+00	-5.531725522e+00
8	1.056237824e-01	-3.707768874e-01	5.080016426e+00	1.201668988e+00	-5.702580174e+00	-5.131068833e+00
9	1.706782398e+00	-5.361426848e-01	4.861502802e+00	1.527412671e+00	-2.033077503e+00	-6.657030458e+00
10	1.874258185e+00	-8.759809452e-01	4.801715549e+00	1.830048428e+00	-4.765437177e+00	-7.196846071e+00
11	1.739701665e+00	-6.508221831e-01	4.591879269e+00	1.434737891e+00	-2.129047956e+00	-6.781818590e+00
12	2.375280600e+00	-6.172156187e-01	4.706644698e+00	1.229585203e+00	-1.272172708e+00	-8.068209416e+00
13	9.420257395e-01	-3.228369831e-01	4.455292047e+00	1.201850660e+00	-3.208194541e+00	-5.552570997e+00
14	1.590732676e+00	-7.650557671e-01	5.020459004e+00	7.855482885e-01	-4.309214364e+00	-6.614623278e+00
15	7.479330403e-01	-5.864035989e-01	4.853141947e+00	1.143834022e+00	-4.020299416e+00	-5.508389398e+00
16	1.299328201e+00	-5.002171103e-01	4.727121395e+00	1.061294643e+00	-2.500371399e+00	-6.025988357e+00
17	2.737619438e+00	-9.408318836e-01	4.662543970e+00	9.355498458e-01	-2.267361321e+00	-9.246615302e+00
18	7.998373957e-01	-3.111417150e-01	4.827256796e+00	1.552654038e+00	-3.269349750e+00	-5.425027404e+00
19	1.390854748e+00	-4.146207519e-01	4.852637455e+00	1.498293122e+00	-2.272215137e+00	-6.109946540e+00
20	1.263367736e+00	-4.967413937e-01	4.651742824e+00	1.445550673e+00	-2.392258967e+00	-5.978177915e+00
21	1.643690521e+00	-6.788550747e-01	4.704297222e+00	1.176490488e+00	-2.211704293e+00	-6.638034262e+00
22	1.800087131e+00	-4.379760369e-01	4.838694998e+00	1.786274926e+00	-3.233367469e+00	-6.772821235e+00
23	5.236446489e-01	-3.148525963e-01	4.351815741e+00	1.147212722e+00	-4.578765677e+00	-5.243420829e+00
24	3.423630462e-01	-8.892520491e-02	4.350281760e+00	1.223118703e+00	-5.971301964e+00	-5.119312965e+00
25	2.159108350e+00	-3.870187839e-01	4.600880629e+00	1.274671716e+00	-2.686817998e+00	-7.462519095e+00
26	1.699796818e+00	-6.177293720e-01	4.122378949e+00	1.544478261e+00	-4.760115487e+00	-6.692202290e+00
27	7.962923113e-01	-2.573584350e-01	5.077448484e+00	1.482140783e+00	-3.980761744e+00	-5.406910296e+00
28	3.472344126e-01	-4.356827070e-01	5.093143167e+00	1.870818485e+00	-7.794613415e+00	-5.211948471e+00
29	7.706113377e-01	-5.476864800e-01	5.233360033e+00	1.267256783e+00	-5.032777284e+00	-5.503654048e+00
30	1.160707550e+00	-4.707622980e-01	4.432351421e+00	1.436126345e+00	-3.086489927e+00	-5.841182470e+00
31	4.869221788e-01	-2.574178231e-01	4.442419143e+00	7.633777697e-01	-5.940518676e+00	-5.208431463e+00
32	4.124694981e-02	-3.331147865e-01	4.741577738e+00	1.220623766e+00	-5.185872567e+00	-5.113086277e+00
33	2.435415765e+00	-9.865980769e-01	4.803008866e+00	8.632452001e-01	-3.002240594e+00	-8.509065749e+00
34	3.004743460e+00	-1.429634565e+00	4.971158883e+00	9.259182705e-01	-3.492060024e+00	-1.059292202e+01
35	1.517372979e+00	-4.828610352e-01	4.556717283e+00	9.065226455e-01	-3.103271097e+00	-6.324540660e+00
36	1.352444112e+00	-4.381982565e-01	4.839135012e+00	1.382120611e+00	-2.083308224e+00	-6.067314285e+00
37	4.085086662e-01	-3.895612021e-01	4.545130764e+00	1.570626022e+00	-4.915594599e+00	-5.216071522e+00
38	1.658319458e+00	-4.259181097e-01	4.600084930e+00	1.489232304e+00	-2.085028615e+00	-6.522467722e+00
39	1.146103847e+00	-7.431839013e-01	4.889339403e+00	8.413284898e-01	-4.540567983e+00	-5.989691061e+00
40	2.268440061e+00	-7.862141610e-01	4.281237376e+00	1.715481445e+00	-4.039264735e+00	-7.938729399e+00
41	1.828837138e+00	-8.248421443e-01	4.405989419e+00	1.024092645e+00	-3.554871210e+00	-7.069257812e+00
42	-2.358124668e-02	-1.242095016e-01	4.232789318e+00	2.005294785e+00	-9.818394117e+00	-5.064744929e+00
43	1.145172998e+00	-4.524268175e-01	4.946647538e+00	1.069791008e+00	-2.883367824e+00	-5.814808502e+00
44	1.541461004e+00	-3.921197820e-01	4.331225715e+00	1.230730037e+00	-3.068777062e+00	-6.321682866e+00
45	6.946747827e-01	-3.341164960e-01	4.629175374e+00	1.037657891e+00	-3.550125120e+00	-5.353856335e+00
46	1.971133281e+00	-4.947393206e-01	4.683190408e+00	1.353990104e+00	-1.552642500e+00	-7.121819595e+00
47	1.902109007e+00	-4.998339647e-01	4.492017234e+00	1.162425853e+00	-2.089911273e+00	-6.990679224e+00
48	1.106716022e+00	-4.636249319e-01	4.560285617e+00	1.094884276e+00	-2.897516586e+00	-5.776637107e+00
49	1.276967699e+00	-3.339118575e-01	4.859428399e+00	9.257545095e-01	-3.443763612e+00	-5.927824708e+00
0	2.073406717e+00	-1.173991510e+00	4.770055644e+00	1.197132981e+00	-3.605413170e+00	-7.895388631e+00
1	1.285971981e+00	-7.146841205e-01	5.110239813e+00	9.796559986e-01	-4.133070843e+00	-6.139001555e+00
2	1.242702775e+00	-8.539768921e-01	5.239558562e+00	1.151571503e+00	-5.144073556e+00	-6.193546251e+00
3	1.179168234e+00	-4.923171362e-01	4.856057103e+00	1.346726614e+00	-2.451388413e+00	-5.873159834e+00
4	2.795894450e-01	-4.845444662e-02	4.753631117e+00	9.786636292e-01	-6.522448103e+00	-5.097011937e+00
5	1.652042616e-01	-1.725125525e-01	4.965504788e+00	9.025302375e-01	-5.702670278e+00	-5.085279406e+00
6	1.330539172e+00	-3.899376076e-01	4.643224911e+00	1.414348892e+00	-2.172318331e+00	-6.017945804e+00
7	6.931658905e-01	-2.479953222e-01	5.059460281e+00	1.269218602e+00	-3.859527412e+00	-5.327743207e+00
8	1.056237824e-01	-3.707768874e-01	5.080016426e+00	1.201668988e+00	-5.702580174e+00	-5.131068833e+00
9	1.706782398e+00	-5.361426848e-01	4.861502802e+00	1.527412671e+00	-2.033077503e+00	-6.657030458e+00
10	1.843312843e+00	-6.932383387e-01	4.817143962e+00	1.811785427e+00	-3.582016589e+00	-6.995943706e+00
11	1.953557796e+00	-5.733151071e-01	4.328692389e+00	1.547180824e+00	-2.860518615e+00	-7.129292028e+00
12	2.534641298e+00	-6.364313450e-01	4.742633944e+00	1.202485523e+00	-1.261384751e+00	-8.471478574e+00
13	1.423303057e+00	-2.626461199e-01	4.374249960e+00	8.691842357e-01	-5.291771618e+00	-6.104140179e+00
14	1.538279338e+00	-6.076579113e-01	4.818010826e+00	8.117502510e-01	-3.502307510e+00	-6.424528621e+00
15	9.046080901e-01	-5.943938605e-01	4.820138105e+00	1.212010705e+00	-3.538509450e+00	-5.642562820e+00
16	1.143576115e+00	-4.864843196e-01	4.675753205e+00	8.831179157e-01	-3.493982408e+00	-5.828969553e+00
17	2.832134114e+00	-9.634664923e-01	4.658936519e+00	9.147327468e-01	-2.332304118e+00	-9.531378551e+00
18	8.299063525e-01	-3.344769025e-01	4.842541373e+00	1.519937883e+00	-3.129591529e+00	-5.457062567e+00
19	1.124194679e+00	-3.875972128e-01	4.925345542e+00	1.596465365e+00	-3.053314654e+00	-5.763775529e+00
20	1.263367736e+00	-4.967413937e-01	4.651742824e+00	1.445550673e+00	-2.392258967e+00	-5.978177915e+00
21	1.643690521e+00	-6.788550747e-01	4.704297222e+00	1.176490488e+00	-2.211704293e+00	-6.638034262e+00
22	1.313743572e+00	-3.590061865e-01	4.876418266e+00	1.523379311e+00	-2.583881141e+00	-5.984156699e+00
23	5.236446489e-01	-3.148525963e-01	4.351815741e+00	1.147212722e+00	-4.578765677e+00	-5.243420829e+00
24	3.423630462e-01	-8.892520491e-02	4.350281760e+00	1.223118703e+00	-5.971301964e+00	-5.119312965e+00
25	2.159108350e+00	-3.870187839e-01	4.600880629e+00	1.274671716e+00	-2.686817998e+00	-7.462519095e+00
26	1.185015418e+00	-5.484429298e-01	4.491849045e+00	1.668682421e+00	-3.905475199e+00	-5.909278486e+00
27	6.121998669e-01	-2.030934699e-01	5.147971045e+00	1.444981199e+00	-4.784085364e+00	-5.264770709e+00
28	3.472344126e-01	-4.356827070e-01	5.093143167e+00	1.870818485e+00	-7.794613415e+00	-5.211948471e+00
29	9.439187475e-01	-5.135114988e-01	4.877497240e+00	1.342280188e+00	-3.132062610e+00	-5.634091222e+00
30	1.244257306e+00	-4.816135822e-01	4.404808547e+00	1.431803640e+00	-3.061824658e+00	-5.946816834e+00
31	1.035086678e+00	-3.513163249e-01	4.461630679e+00	9.179467556e-01	-3.946529771e+00	-5.654166687e+00
32	4.124694981e-02	-3.331147865e-01	4.741577738e+00	1.220623766e+00	-5.185872567e+00	-5.113086277e+00
33	2.435415765e+00	-9.865980769e-01	4.803008866e+00	8.632452001e-01	-3.002240594e+00	-8.509065749e+00
34	3.004743460e+00	-1.429634565e+00	4.971158883e+00	9.259182705e-01	-3.492060024e+00	-1.059292202e+01
35	1.281153265e+00	-4.318749132e-01	4.654929010e+00	1.117297636e+00	-2.361802691e+00	-5.970687706e+00
36	1.414762130e+00	-4.486478611e-01	4.834048081e+00	1.372651376e+00	-1.996979189e+00	-6.158171285e+00
37	3.592286827e-01	-3.960029873e-01	4.510350340e+00	1.576553702e+00	-5.279445584e+00	-5.199684697e+00
38	1.524035968e+00	-4.499980092e-01	4.617648601e+00	1.474380560e+00	-2.053338156e+00	-6.319344811e+00
39	1.122698647e+00	-7.258152989e-01	4.873436217e+00	8.736476479e-01	-4.356918701e+00	-5.950382942e+00
40	2.377010418e+00	-7.674735130e-01	4.251979790e+00	1.895510030e+00	-5.122147927e+00	-8.176349950e+00
41	1.858156675e+00	-8.570343804e-01	4.391800720e+00	1.035160043e+00	-3.668448592e+00	-7.150379970e+00
42	6.980213928e-01	-4.106694956e-01	4.584879773e+00	1.460064840e+00	-3.603190475e+00	-5.384694541e+00
43	1.090676010e+00	-4.413869939e-01	4.785346259e+00	1.113609405e+00	-2.611279108e+00	-5.748951210e+00
44	1.541461004e+00	-3.921197820e-01	4.331225715e+00	1.230730037e+00	-3.068777062e+00	-6.321682866e+00
45	1.014055916e+00	-4.258655432e-01	4.558564570e+00	1.175215923e+00	-2.834107781e+00	-5.661588323e+00
46	1.943877361e+00	-4.706644943e-01	4.701849165e+00	1.294695071e+00	-1.638962779e+00	-7.056845021e+00
47	1.902109007e+00	-4.998339647e-01	4.492017234e+00	1.162425853e+00	-2.089911273e+00	-6.990679224e+00
48	1.625960710e+00	-7.181681193e-01	4.702946652e+00	1.007771324e+00	-2.767680634e+00	-6.636509730e+00
49	1.276967699e+00	-3.339118575e-01	4.859428399e+00	9.257545095e-01	-3.443763612e+00	-5.927824708e+00
0	2.544311835e+00	-1.475584382e+00	4.814003210e+00	1.046468475e+00	-3.953997422e+00	-9.382188883e+00
1	1.410416493e+00	-7.063006301e-01	5.071407688e+00	1.004259131e+00	-3.646555891e+00	-6.300820523e+00
2	1.242702775e+00	-8.539768921e-01	5.239558562e+00	1.151571503e+00	-5.144073556e+00	-6.193546251e+00
3	1.558570934e+00	-6.830494591e-01	4.697268331e+00	1.407234036e+00	-2.462492117e+00	-6.504602851e+00
4	3.575903339e-01	-9.571919530e-02	4.743486227e+00	1.045153769e+00	-5.383236183e+00	-5.125269397e+00
5	1.652042616e-01	-1.725125525e-01	4.965504788e+00	9.025302375e-01	-5.702670278e+00	-5.085279406e+00
6	1.391286890e+00	-3.237708387e-01	4.706415546e+00	1.308179411e+00	-2.394330382e+00	-6.077006274e+00
7	9.674379428e-01	-3.329481385e-01	4.854983499e+00	1.196083726e+00	-2.722083926e+00	-5.580148209e+00
8	1.056237824e-01	-3.707768874e-01	5.080016426e+00	1.201668988e+00	-5.702580174e+00	-5.131068833e+00
9	1.617898911e+00	-4.763118799e-01	4.817810592e+00	1.465648823e+00	-1.898240796e+00	-6.478987838e+00
10	1.843312843e+00	-6.932383387e-01	4.817143962e+00	1.811785427e+00	-3.582016589e+00	-6.995943706e+00
11	1.953557796e+00	-5.733151071e-01	4.328692389e+00	1.547180824e+00	-2.860518615e+00	-7.129292028e+00
12	2.490385007e+00	-6.335460707e-01	4.734410324e+00	1.217772830e+00	-1.243049164e+00	-8.358451946e+00
13	1.423303057e+00	-2.626461199e-01	4.374249960e+00	8.691842357e-01	-5.291771618e+00	-6.104140179e+00
14	1.528119458e+00	-6.059548868e-01	4.808630404e+00	8.363956439e-01	-3.360189404e+00	-6.407918093e+00
15	9.046080901e-01	-5.943938605e-01	4.820138105e+00	1.212010705e+00	-3.538509450e+00	-5.642562820e+00
16	1.002605300e+00	-2.605682689e-01	4.245614799e+00	7.875459550e-01	-6.243122177e+00	-5.593309497e+00
17	2.832134114e+00	-9.634664923e-01	4.658936519e+00	9.147327468e-01	-2.332304118e+00	-9.531378551e+00
